Time,Location,LMP
2022-01-05 06:00:00-08:00,KANAKAJT_1_B1,75.71918
2022-01-05 06:00:00-08:00,KEARNY_7_GNU1N,80.46057
2022-01-05 06:00:00-08:00,LBEACH1G_7_N001,79.74459
2022-01-05 06:00:00-08:00,MECCTG2_7_B2,78.3524
2022-01-05 06:00:00-08:00,MILPITAS_1_N001,80.56399
2022-01-05 06:00:00-08:00,REDMGEN_7_N003,79.65708
2022-01-05 06:00:00-08:00,RENFRO_1_N001,77.2307
2022-01-05 06:00:00-08:00,SHELL3_7_B2,83.64272
2022-01-05 06:00:00-08:00,SPIJCT_6_B1,77.95463
2022-01-05 06:00:00-08:00,TOT210S1_7_N002,75.88624
2022-01-05 06:00:00-08:00,TULLOCH_7_B2,77.47731
2022-01-05 06:00:00-08:00,VACA-DIX_1_B1,77.89099
2022-01-05 06:00:00-08:00,WISE1_7_B1,78.81381
2022-01-05 07:00:00-08:00,ALTA1G_7_B1,80.01645
2022-01-05 07:00:00-08:00,BIGCRK3_2_B1,81.81684
2022-01-05 07:00:00-08:00,C493GEN_7_N003,77.1665
2022-01-05 07:00:00-08:00,CUYAMAGN_7_N001,76.85164
2022-01-05 07:00:00-08:00,IBM-CTLE_1_N002,80.87224
2022-01-05 07:00:00-08:00,JESSUP_1_GN001,78.89423
2022-01-05 07:00:00-08:00,KANAKAJT_1_B1,77.41678
2022-01-05 07:00:00-08:00,KEARNY_7_GNU1N,80.18599
2022-01-05 07:00:00-08:00,LBEACH1G_7_N001,80.13755
2022-01-05 07:00:00-08:00,MECCTG2_7_B2,80.55737
2022-01-05 07:00:00-08:00,MILPITAS_1_N001,83.1086
2022-01-05 07:00:00-08:00,REDMGEN_7_N003,79.36249
2022-01-05 07:00:00-08:00,RENFRO_1_N001,77.82853
2022-01-05 07:00:00-08:00,SHELL3_7_B2,86.55019
2022-01-05 07:00:00-08:00,SPIJCT_6_B1,80.33131
2022-01-05 07:00:00-08:00,TOT210S1_7_N002,75.60832
2022-01-05 07:00:00-08:00,TULLOCH_7_B2,76.87586
2022-01-05 07:00:00-08:00,VACA-DIX_1_B1,80.14562
2022-01-05 07:00:00-08:00,WISE1_7_B1,81.04986
2022-01-05 08:00:00-08:00,ALTA1G_7_B1,58.24697
2022-01-05 08:00:00-08:00,BIGCRK3_2_B1,60.10931
2022-01-05 08:00:00-08:00,C493GEN_7_N003,55.63969
2022-01-05 08:00:00-08:00,CUYAMAGN_7_N001,55.58648
2022-01-05 08:00:00-08:00,IBM-CTLE_1_N002,59.54765
2022-01-05 08:00:00-08:00,JESSUP_1_GN001,58.12873
2022-01-05 08:00:00-08:00,KANAKAJT_1_B1,57.25372
2022-01-05 08:00:00-08:00,KEARNY_7_GNU1N,57.84494
2022-01-05 08:00:00-08:00,LBEACH1G_7_N001,58.51893
2022-01-05 08:00:00-08:00,MECCTG2_7_B2,59.29934
2022-01-05 08:00:00-08:00,MILPITAS_1_N001,61.23263
2022-01-05 08:00:00-08:00,REDMGEN_7_N003,56.63885
2022-01-05 08:00:00-08:00,RENFRO_1_N001,56.56791
2022-01-05 08:00:00-08:00,SHELL3_7_B2,63.30781
2022-01-05 08:00:00-08:00,SPIJCT_6_B1,59.14562
2022-01-05 08:00:00-08:00,TOT210S1_7_N002,53.91333
2022-01-05 08:00:00-08:00,TULLOCH_7_B2,59.31708
2022-01-05 08:00:00-08:00,VACA-DIX_1_B1,58.97417
2022-01-05 08:00:00-08:00,WISE1_7_B1,59.74867
2022-01-05 09:00:00-08:00,ALTA1G_7_B1,48.38029
2022-01-05 09:00:00-08:00,BIGCRK3_2_B1,50.61498
2022-01-05 09:00:00-08:00,C493GEN_7_N003,46.82403
2022-01-05 09:00:00-08:00,CUYAMAGN_7_N001,43.34931
2022-01-05 09:00:00-08:00,IBM-CTLE_1_N002,54.92255
2022-01-05 09:00:00-08:00,JESSUP_1_GN001,53.97125
2022-01-05 09:00:00-08:00,KANAKAJT_1_B1,53.95572
2022-01-05 09:00:00-08:00,KEARNY_7_GNU1N,48.79957
2022-01-05 09:00:00-08:00,LBEACH1G_7_N001,49.17541
2022-01-05 09:00:00-08:00,MECCTG2_7_B2,54.74422
2022-01-05 09:00:00-08:00,MILPITAS_1_N001,56.04598
2022-01-05 09:00:00-08:00,REDMGEN_7_N003,46.53232
2022-01-05 09:00:00-08:00,RENFRO_1_N001,44.39006
2022-01-05 09:00:00-08:00,SHELL3_7_B2,59.91216
2022-01-05 09:00:00-08:00,SPIJCT_6_B1,54.51745
2022-01-05 09:00:00-08:00,TOT210S1_7_N002,44.60513
2022-01-05 09:00:00-08:00,TULLOCH_7_B2,51.89707
2022-01-05 09:00:00-08:00,VACA-DIX_1_B1,54.68288
2022-01-05 09:00:00-08:00,WISE1_7_B1,55.29173
2022-01-05 10:00:00-08:00,ALTA1G_7_B1,43.10813
2022-01-05 10:00:00-08:00,BIGCRK3_2_B1,45.44019
2022-01-05 10:00:00-08:00,C493GEN_7_N003,41.82386
2022-01-05 10:00:00-08:00,CUYAMAGN_7_N001,36.33522
2022-01-05 10:00:00-08:00,IBM-CTLE_1_N002,53.05348
2022-01-05 10:00:00-08:00,JESSUP_1_GN001,51.77512
2022-01-05 10:00:00-08:00,KANAKAJT_1_B1,51.62729
2022-01-05 10:00:00-08:00,KEARNY_7_GNU1N,43.60535
2022-01-05 10:00:00-08:00,LBEACH1G_7_N001,43.64375
2022-01-05 10:00:00-08:00,MECCTG2_7_B2,52.91042
2022-01-05 10:00:00-08:00,MILPITAS_1_N001,54.51741
2022-01-05 10:00:00-08:00,REDMGEN_7_N003,41.06681
2022-01-05 10:00:00-08:00,RENFRO_1_N001,37.39383
2022-01-05 10:00:00-08:00,SHELL3_7_B2,57.08561
2022-01-05 10:00:00-08:00,SPIJCT_6_B1,52.04757
2022-01-05 10:00:00-08:00,TOT210S1_7_N002,39.5458
2022-01-05 10:00:00-08:00,TULLOCH_7_B2,51.12158
2022-01-05 10:00:00-08:00,VACA-DIX_1_B1,52.48409
2022-01-05 10:00:00-08:00,WISE1_7_B1,52.30726
2022-01-05 11:00:00-08:00,ALTA1G_7_B1,38.64993
2022-01-05 11:00:00-08:00,BIGCRK3_2_B1,40.60651
2022-01-05 11:00:00-08:00,C493GEN_7_N003,37.66329
2022-01-05 11:00:00-08:00,CUYAMAGN_7_N001,34.0751
2022-01-05 11:00:00-08:00,IBM-CTLE_1_N002,41.75395
2022-01-05 11:00:00-08:00,JESSUP_1_GN001,44.68456
2022-01-05 11:00:00-08:00,KANAKAJT_1_B1,44.66348
2022-01-05 11:00:00-08:00,KEARNY_7_GNU1N,39.15818
2022-01-05 11:00:00-08:00,LBEACH1G_7_N001,39.49465
2022-01-05 11:00:00-08:00,MECCTG2_7_B2,42.09241
2022-01-05 11:00:00-08:00,MILPITAS_1_N001,40.27565
2022-01-05 11:00:00-08:00,REDMGEN_7_N003,37.32831
2022-01-05 11:00:00-08:00,RENFRO_1_N001,35.16313
2022-01-05 11:00:00-08:00,SHELL3_7_B2,51.02086
2022-01-05 11:00:00-08:00,SPIJCT_6_B1,45.19135
2022-01-05 11:00:00-08:00,TOT210S1_7_N002,35.7586
2022-01-05 11:00:00-08:00,TULLOCH_7_B2,43.73588
2022-01-05 11:00:00-08:00,VACA-DIX_1_B1,45.29128
2022-01-05 11:00:00-08:00,WISE1_7_B1,45.31072
2022-01-05 12:00:00-08:00,ALTA1G_7_B1,37.8339
2022-01-05 12:00:00-08:00,BIGCRK3_2_B1,39.20256
2022-01-05 12:00:00-08:00,C493GEN_7_N003,36.54404
2022-01-05 12:00:00-08:00,CUYAMAGN_7_N001,31.48356
2022-01-05 12:00:00-08:00,IBM-CTLE_1_N002,46.82485
2022-01-05 12:00:00-08:00,JESSUP_1_GN001,46.30157
2022-01-05 12:00:00-08:00,KANAKAJT_1_B1,46.28052
2022-01-05 12:00:00-08:00,KEARNY_7_GNU1N,38.04989
2022-01-05 12:00:00-08:00,LBEACH1G_7_N001,38.14673
2022-01-05 12:00:00-08:00,MECCTG2_7_B2,46.82978
2022-01-05 12:00:00-08:00,MILPITAS_1_N001,47.43339
2022-01-05 12:00:00-08:00,REDMGEN_7_N003,36.01397
2022-01-05 12:00:00-08:00,RENFRO_1_N001,32.49428
2022-01-05 12:00:00-08:00,SHELL3_7_B2,51.43552
2022-01-05 12:00:00-08:00,SPIJCT_6_B1,46.79069
2022-01-05 12:00:00-08:00,TOT210S1_7_N002,34.69708
2022-01-05 12:00:00-08:00,TULLOCH_7_B2,46.63008
2022-01-05 12:00:00-08:00,VACA-DIX_1_B1,47.00789
2022-01-05 12:00:00-08:00,WISE1_7_B1,46.88514
2022-01-05 13:00:00-08:00,ALTA1G_7_B1,38.34507
2022-01-05 13:00:00-08:00,BIGCRK3_2_B1,40.05363
2022-01-05 13:00:00-08:00,C493GEN_7_N003,37.18488
2022-01-05 13:00:00-08:00,CUYAMAGN_7_N001,32.45707
2022-01-05 13:00:00-08:00,IBM-CTLE_1_N002,45.64875
2022-01-05 13:00:00-08:00,JESSUP_1_GN001,46.40801
2022-01-05 13:00:00-08:00,KANAKAJT_1_B1,46.46762
2022-01-05 13:00:00-08:00,KEARNY_7_GNU1N,38.71208
2022-01-05 13:00:00-08:00,LBEACH1G_7_N001,38.8581
2022-01-05 13:00:00-08:00,MECCTG2_7_B2,45.8053
2022-01-05 13:00:00-08:00,MILPITAS_1_N001,45.45708
2022-01-05 13:00:00-08:00,REDMGEN_7_N003,36.58751
2022-01-05 13:00:00-08:00,RENFRO_1_N001,33.398
2022-01-05 13:00:00-08:00,SHELL3_7_B2,51.64796
2022-01-05 13:00:00-08:00,SPIJCT_6_B1,47.00876
2022-01-05 13:00:00-08:00,TOT210S1_7_N002,35.44055
2022-01-05 13:00:00-08:00,TULLOCH_7_B2,46.50468
2022-01-05 13:00:00-08:00,VACA-DIX_1_B1,47.16375
2022-01-05 13:00:00-08:00,WISE1_7_B1,47.18204
2022-01-05 14:00:00-08:00,ALTA1G_7_B1,42.97463
2022-01-05 14:00:00-08:00,BIGCRK3_2_B1,43.89747
2022-01-05 14:00:00-08:00,C493GEN_7_N003,41.77182
2022-01-05 14:00:00-08:00,CUYAMAGN_7_N001,37.02002
2022-01-05 14:00:00-08:00,IBM-CTLE_1_N002,52.21624
2022-01-05 14:00:00-08:00,JESSUP_1_GN001,50.83233
2022-01-05 14:00:00-08:00,KANAKAJT_1_B1,50.93136
2022-01-05 14:00:00-08:00,KEARNY_7_GNU1N,43.50922
2022-01-05 14:00:00-08:00,LBEACH1G_7_N001,43.45125
2022-01-05 14:00:00-08:00,MECCTG2_7_B2,52.11809
2022-01-05 14:00:00-08:00,MILPITAS_1_N001,53.61203
2022-01-05 14:00:00-08:00,REDMGEN_7_N003,41.09087
2022-01-05 14:00:00-08:00,RENFRO_1_N001,38.03386
2022-01-05 14:00:00-08:00,SHELL3_7_B2,55.90203
2022-01-05 14:00:00-08:00,SPIJCT_6_B1,51.13971
2022-01-05 14:00:00-08:00,TOT210S1_7_N002,40.03912
2022-01-05 14:00:00-08:00,TULLOCH_7_B2,51.93715
2022-01-05 14:00:00-08:00,VACA-DIX_1_B1,51.67134
2022-01-05 14:00:00-08:00,WISE1_7_B1,51.46246
2022-01-05 15:00:00-08:00,ALTA1G_7_B1,58.60315
2022-01-05 15:00:00-08:00,BIGCRK3_2_B1,55.43221
2022-01-05 15:00:00-08:00,C493GEN_7_N003,56.85735
2022-01-05 15:00:00-08:00,CUYAMAGN_7_N001,56.04383
2022-01-05 15:00:00-08:00,IBM-CTLE_1_N002,59.47012
2022-01-05 15:00:00-08:00,JESSUP_1_GN001,58.52596
2022-01-05 15:00:00-08:00,KANAKAJT_1_B1,57.46304
2022-01-05 15:00:00-08:00,KEARNY_7_GNU1N,59.24447
2022-01-05 15:00:00-08:00,LBEACH1G_7_N001,59.17321
2022-01-05 15:00:00-08:00,MECCTG2_7_B2,59.24447
2022-01-05 15:00:00-08:00,MILPITAS_1_N001,61.26342
2022-01-05 15:00:00-08:00,REDMGEN_7_N003,57.45116
2022-01-05 15:00:00-08:00,RENFRO_1_N001,56.77422
2022-01-05 15:00:00-08:00,SHELL3_7_B2,68.36328
2022-01-05 15:00:00-08:00,SPIJCT_6_B1,58.81692
2022-01-05 15:00:00-08:00,TOT210S1_7_N002,54.92747
2022-01-05 15:00:00-08:00,TULLOCH_7_B2,57.49867
2022-01-05 15:00:00-08:00,VACA-DIX_1_B1,59.03663
2022-01-05 15:00:00-08:00,WISE1_7_B1,59.2801
2022-01-05 16:00:00-08:00,ALTA1G_7_B1,82.39068
2022-01-05 16:00:00-08:00,BIGCRK3_2_B1,81.10138
2022-01-05 16:00:00-08:00,C493GEN_7_N003,79.17158
2022-01-05 16:00:00-08:00,CUYAMAGN_7_N001,78.94699
2022-01-05 16:00:00-08:00,IBM-CTLE_1_N002,83.35558
2022-01-05 16:00:00-08:00,JESSUP_1_GN001,81.90823
2022-01-05 16:00:00-08:00,KANAKAJT_1_B1,79.47935
2022-01-05 16:00:00-08:00,KEARNY_7_GNU1N,82.07459
2022-01-05 16:00:00-08:00,LBEACH1G_7_N001,82.49882
2022-01-05 16:00:00-08:00,MECCTG2_7_B2,83.07276
2022-01-05 16:00:00-08:00,MILPITAS_1_N001,85.97578
2022-01-05 16:00:00-08:00,REDMGEN_7_N003,81.93319
2022-01-05 16:00:00-08:00,RENFRO_1_N001,80.27789
2022-01-05 16:00:00-08:00,SHELL3_7_B2,144.60971
2022-01-05 16:00:00-08:00,SPIJCT_6_B1,82.27423
2022-01-05 16:00:00-08:00,TOT210S1_7_N002,78.15677
2022-01-05 16:00:00-08:00,TULLOCH_7_B2,79.33794
2022-01-05 16:00:00-08:00,VACA-DIX_1_B1,82.85649
2022-01-05 16:00:00-08:00,WISE1_7_B1,82.93136
2022-01-05 17:00:00-08:00,ALTA1G_7_B1,93.99969
2022-01-05 17:00:00-08:00,BIGCRK3_2_B1,93.77144
2022-01-05 17:00:00-08:00,C493GEN_7_N003,90.17655
2022-01-05 17:00:00-08:00,CUYAMAGN_7_N001,90.85178
2022-01-05 17:00:00-08:00,IBM-CTLE_1_N002,94.35485
2022-01-05 17:00:00-08:00,JESSUP_1_GN001,93.68585
2022-01-05 17:00:00-08:00,KANAKAJT_1_B1,90.38578
2022-01-05 17:00:00-08:00,KEARNY_7_GNU1N,93.87606
2022-01-05 17:00:00-08:00,LBEACH1G_7_N001,94.17088
2022-01-05 17:00:00-08:00,MECCTG2_7_B2,94.084
2022-01-05 17:00:00-08:00,MILPITAS_1_N001,96.4982
2022-01-05 17:00:00-08:00,REDMGEN_7_N003,94.04724
2022-01-05 17:00:00-08:00,RENFRO_1_N001,91.50799
2022-01-05 17:00:00-08:00,SHELL3_7_B2,104.88868
2022-01-05 17:00:00-08:00,SPIJCT_6_B1,93.83801
2022-01-05 17:00:00-08:00,TOT210S1_7_N002,88.85462
2022-01-05 17:00:00-08:00,TULLOCH_7_B2,85.35484
2022-01-05 17:00:00-08:00,VACA-DIX_1_B1,94.52276
2022-01-05 17:00:00-08:00,WISE1_7_B1,94.0092
2022-01-05 18:00:00-08:00,ALTA1G_7_B1,87.05589
2022-01-05 18:00:00-08:00,BIGCRK3_2_B1,87.29484
2022-01-05 18:00:00-08:00,C493GEN_7_N003,83.72835
2022-01-05 18:00:00-08:00,CUYAMAGN_7_N001,83.95845
2022-01-05 18:00:00-08:00,IBM-CTLE_1_N002,88.94976
2022-01-05 18:00:00-08:00,JESSUP_1_GN001,86.87005
2022-01-05 18:00:00-08:00,KANAKAJT_1_B1,84.0735
2022-01-05 18:00:00-08:00,KEARNY_7_GNU1N,86.90545
2022-01-05 18:00:00-08:00,LBEACH1G_7_N001,87.40989
2022-01-05 18:00:00-08:00,MECCTG2_7_B2,88.50727
2022-01-05 18:00:00-08:00,MILPITAS_1_N001,92.0826
2022-01-05 18:00:00-08:00,REDMGEN_7_N003,87.60458
2022-01-05 18:00:00-08:00,RENFRO_1_N001,84.92308
2022-01-05 18:00:00-08:00,SHELL3_7_B2,97.38124
2022-01-05 18:00:00-08:00,SPIJCT_6_B1,87.29484
2022-01-05 18:00:00-08:00,TOT210S1_7_N002,82.48052
2022-01-05 18:00:00-08:00,TULLOCH_7_B2,86.401
2022-01-05 18:00:00-08:00,VACA-DIX_1_B1,87.91433
2022-01-05 18:00:00-08:00,WISE1_7_B1,87.57803
2022-01-05 19:00:00-08:00,ALTA1G_7_B1,81.77455
2022-01-05 19:00:00-08:00,BIGCRK3_2_B1,81.02387
2022-01-05 19:00:00-08:00,C493GEN_7_N003,78.12015
2022-01-05 19:00:00-08:00,CUYAMAGN_7_N001,78.34288
2022-01-05 19:00:00-08:00,IBM-CTLE_1_N002,82.64897
2022-01-05 19:00:00-08:00,JESSUP_1_GN001,80.48767
2022-01-05 19:00:00-08:00,KANAKAJT_1_B1,78.48311
2022-01-05 19:00:00-08:00,KEARNY_7_GNU1N,80.98263
2022-01-05 19:00:00-08:00,LBEACH1G_7_N001,81.56832
2022-01-05 19:00:00-08:00,MECCTG2_7_B2,82.37675
2022-01-05 19:00:00-08:00,MILPITAS_1_N001,85.5527
2022-01-05 19:00:00-08:00,REDMGEN_7_N003,82.17052
2022-01-05 19:00:00-08:00,RENFRO_1_N001,79.34103
2022-01-05 19:00:00-08:00,SHELL3_7_B2,88.83466
2022-01-05 19:00:00-08:00,SPIJCT_6_B1,81.51058
2022-01-05 19:00:00-08:00,TOT210S1_7_N002,76.99825
2022-01-05 19:00:00-08:00,TULLOCH_7_B2,81.70031
2022-01-05 19:00:00-08:00,VACA-DIX_1_B1,81.8488
2022-01-05 19:00:00-08:00,WISE1_7_B1,81.8323
2022-01-05 20:00:00-08:00,ALTA1G_7_B1,78.16407
2022-01-05 20:00:00-08:00,BIGCRK3_2_B1,77.17944
2022-01-05 20:00:00-08:00,C493GEN_7_N003,75.12352
2022-01-05 20:00:00-08:00,CUYAMAGN_7_N001,75.1314
2022-01-05 20:00:00-08:00,IBM-CTLE_1_N002,78.62094
2022-01-05 20:00:00-08:00,JESSUP_1_GN001,76.58078
2022-01-05 20:00:00-08:00,KANAKAJT_1_B1,75.21017
2022-01-05 20:00:00-08:00,KEARNY_7_GNU1N,77.91988
2022-01-05 20:00:00-08:00,LBEACH1G_7_N001,78.42401
2022-01-05 20:00:00-08:00,MECCTG2_7_B2,78.27435
2022-01-05 20:00:00-08:00,MILPITAS_1_N001,81.04707
2022-01-05 20:00:00-08:00,REDMGEN_7_N003,78.58943
2022-01-05 20:00:00-08:00,RENFRO_1_N001,76.11603
2022-01-05 20:00:00-08:00,SHELL3_7_B2,83.41807
2022-01-05 20:00:00-08:00,SPIJCT_6_B1,77.39999
2022-01-05 20:00:00-08:00,TOT210S1_7_N002,73.98923
2022-01-05 20:00:00-08:00,TULLOCH_7_B2,78.06954
2022-01-05 20:00:00-08:00,VACA-DIX_1_B1,77.84111
2022-01-05 20:00:00-08:00,WISE1_7_B1,77.93563
2022-01-05 21:00:00-08:00,ALTA1G_7_B1,72.69177
2022-01-05 21:00:00-08:00,BIGCRK3_2_B1,71.22862
2022-01-05 21:00:00-08:00,C493GEN_7_N003,69.9984
2022-01-05 21:00:00-08:00,CUYAMAGN_7_N001,69.75091
2022-01-05 21:00:00-08:00,IBM-CTLE_1_N002,72.29141
2022-01-05 21:00:00-08:00,JESSUP_1_GN001,70.27502
2022-01-05 21:00:00-08:00,KANAKAJT_1_B1,70.20951
2022-01-05 21:00:00-08:00,KEARNY_7_GNU1N,72.66265
2022-01-05 21:00:00-08:00,LBEACH1G_7_N001,72.93199
2022-01-05 21:00:00-08:00,MECCTG2_7_B2,71.96383
2022-01-05 21:00:00-08:00,MILPITAS_1_N001,74.31507
2022-01-05 21:00:00-08:00,REDMGEN_7_N003,73.19405
2022-01-05 21:00:00-08:00,RENFRO_1_N001,70.65355
2022-01-05 21:00:00-08:00,SHELL3_7_B2,76.14947
2022-01-05 21:00:00-08:00,SPIJCT_6_B1,71.01752
2022-01-05 21:00:00-08:00,TOT210S1_7_N002,68.73179
2022-01-05 21:00:00-08:00,TULLOCH_7_B2,71.39604
2022-01-05 21:00:00-08:00,VACA-DIX_1_B1,71.49795
2022-01-05 21:00:00-08:00,WISE1_7_B1,71.38148
2022-01-05 22:00:00-08:00,ALTA1G_7_B1,63.92032
2022-01-05 22:00:00-08:00,BIGCRK3_2_B1,60.41766
2022-01-05 22:00:00-08:00,C493GEN_7_N003,62.1881
2022-01-05 22:00:00-08:00,CUYAMAGN_7_N001,61.6213
2022-01-05 22:00:00-08:00,IBM-CTLE_1_N002,62.82494
2022-01-05 22:00:00-08:00,JESSUP_1_GN001,60.93988
2022-01-05 22:00:00-08:00,KANAKAJT_1_B1,61.16277
2022-01-05 22:00:00-08:00,KEARNY_7_GNU1N,64.33427
2022-01-05 22:00:00-08:00,LBEACH1G_7_N001,64.28332
2022-01-05 22:00:00-08:00,MECCTG2_7_B2,62.52562
2022-01-05 22:00:00-08:00,MILPITAS_1_N001,64.33427
2022-01-05 22:00:00-08:00,REDMGEN_7_N003,64.36611
2022-01-05 22:00:00-08:00,RENFRO_1_N001,62.28999
2022-01-05 22:00:00-08:00,SHELL3_7_B2,65.71623
2022-01-05 22:00:00-08:00,SPIJCT_6_B1,61.69135
2022-01-05 22:00:00-08:00,TOT210S1_7_N002,60.97172
2022-01-05 22:00:00-08:00,TULLOCH_7_B2,62.25178
2022-01-05 22:00:00-08:00,VACA-DIX_1_B1,61.99067
2022-01-05 22:00:00-08:00,WISE1_7_B1,62.14988
2022-01-05 23:00:00-08:00,ALTA1G_7_B1,56.79762
2022-01-05 23:00:00-08:00,BIGCRK3_2_B1,53.32137
2022-01-05 23:00:00-08:00,C493GEN_7_N003,55.31427
2022-01-05 23:00:00-08:00,CUYAMAGN_7_N001,54.66884
2022-01-05 23:00:00-08:00,IBM-CTLE_1_N002,55.90308
2022-01-05 23:00:00-08:00,JESSUP_1_GN001,54.31782
2022-01-05 23:00:00-08:00,KANAKAJT_1_B1,54.61223
2022-01-05 23:00:00-08:00,KEARNY_7_GNU1N,57.08637
2022-01-05 23:00:00-08:00,LBEACH1G_7_N001,57.3468
2022-01-05 23:00:00-08:00,MECCTG2_7_B2,55.67662
2022-01-05 23:00:00-08:00,MILPITAS_1_N001,57.16563
2022-01-05 23:00:00-08:00,REDMGEN_7_N003,57.13166
2022-01-05 23:00:00-08:00,RENFRO_1_N001,55.3992
2022-01-05 23:00:00-08:00,SHELL3_7_B2,57.90164
2022-01-05 23:00:00-08:00,SPIJCT_6_B1,55.21236
2022-01-05 23:00:00-08:00,TOT210S1_7_N002,54.35745
2022-01-05 23:00:00-08:00,TULLOCH_7_B2,54.9859
2022-01-05 23:00:00-08:00,VACA-DIX_1_B1,55.2067
2022-01-05 23:00:00-08:00,WISE1_7_B1,55.98801
2022-01-06 00:00:00-08:00,ALTA1G_7_B1,48.85578
2022-01-06 00:00:00-08:00,BIGCRK3_2_B1,48.71904
2022-01-06 00:00:00-08:00,C493GEN_7_N003,47.81557
2022-01-06 00:00:00-08:00,CUYAMAGN_7_N001,46.92675
2022-01-06 00:00:00-08:00,IBM-CTLE_1_N002,48.6702
2022-01-06 00:00:00-08:00,JESSUP_1_GN001,47.65441
2022-01-06 00:00:00-08:00,KANAKAJT_1_B1,47.57627
2022-01-06 00:00:00-08:00,KEARNY_7_GNU1N,49.45646
2022-01-06 00:00:00-08:00,LBEACH1G_7_N001,48.74345
2022-01-06 00:00:00-08:00,MECCTG2_7_B2,48.48951
2022-01-06 00:00:00-08:00,MILPITAS_1_N001,49.70553
2022-01-06 00:00:00-08:00,REDMGEN_7_N003,48.7288
2022-01-06 00:00:00-08:00,RENFRO_1_N001,47.51278
2022-01-06 00:00:00-08:00,SHELL3_7_B2,50.53539
2022-01-06 00:00:00-08:00,SPIJCT_6_B1,48.15254
2022-01-06 00:00:00-08:00,TOT210S1_7_N002,46.41885
2022-01-06 00:00:00-08:00,TULLOCH_7_B2,48.11347
2022-01-06 00:00:00-08:00,VACA-DIX_1_B1,48.05975
2022-01-06 00:00:00-08:00,WISE1_7_B1,48.85089
2022-01-06 01:00:00-08:00,ALTA1G_7_B1,47.4641
2022-01-06 01:00:00-08:00,BIGCRK3_2_B1,47.05025
2022-01-06 01:00:00-08:00,C493GEN_7_N003,46.56505
2022-01-06 01:00:00-08:00,CUYAMAGN_7_N001,45.61843
2022-01-06 01:00:00-08:00,IBM-CTLE_1_N002,47.52118
2022-01-06 01:00:00-08:00,JESSUP_1_GN001,46.61262
2022-01-06 01:00:00-08:00,KANAKAJT_1_B1,46.47942
2022-01-06 01:00:00-08:00,KEARNY_7_GNU1N,48.05871
2022-01-06 01:00:00-08:00,LBEACH1G_7_N001,47.4308
2022-01-06 01:00:00-08:00,MECCTG2_7_B2,47.34518
2022-01-06 01:00:00-08:00,MILPITAS_1_N001,48.49158
2022-01-06 01:00:00-08:00,REDMGEN_7_N003,47.48312
2022-01-06 01:00:00-08:00,RENFRO_1_N001,46.20828
2022-01-06 01:00:00-08:00,SHELL3_7_B2,49.30976
2022-01-06 01:00:00-08:00,SPIJCT_6_B1,46.90279
2022-01-06 01:00:00-08:00,TOT210S1_7_N002,45.25691
2022-01-06 01:00:00-08:00,TULLOCH_7_B2,46.63164
2022-01-06 01:00:00-08:00,VACA-DIX_1_B1,46.96938
2022-01-06 01:00:00-08:00,WISE1_7_B1,47.16917
2022-01-06 02:00:00-08:00,ALTA1G_7_B1,47.07549
2022-01-06 02:00:00-08:00,BIGCRK3_2_B1,46.81068
2022-01-06 02:00:00-08:00,C493GEN_7_N003,46.50803
2022-01-06 02:00:00-08:00,CUYAMAGN_7_N001,45.62847
2022-01-06 02:00:00-08:00,IBM-CTLE_1_N002,47.05657
2022-01-06 02:00:00-08:00,JESSUP_1_GN001,46.17701
2022-01-06 02:00:00-08:00,KANAKAJT_1_B1,45.98313
2022-01-06 02:00:00-08:00,KEARNY_7_GNU1N,48.01653
2022-01-06 02:00:00-08:00,LBEACH1G_7_N001,47.30247
2022-01-06 02:00:00-08:00,MECCTG2_7_B2,46.89107
2022-01-06 02:00:00-08:00,MILPITAS_1_N001,47.94559
2022-01-06 02:00:00-08:00,REDMGEN_7_N003,47.33558
2022-01-06 02:00:00-08:00,RENFRO_1_N001,46.12027
2022-01-06 02:00:00-08:00,SHELL3_7_B2,48.69275
2022-01-06 02:00:00-08:00,SPIJCT_6_B1,46.42764
2022-01-06 02:00:00-08:00,TOT210S1_7_N002,45.19342
2022-01-06 02:00:00-08:00,TULLOCH_7_B2,46.20066
2022-01-06 02:00:00-08:00,VACA-DIX_1_B1,46.45601
2022-01-06 02:00:00-08:00,WISE1_7_B1,46.90052
2022-01-06 03:00:00-08:00,ALTA1G_7_B1,47.20982
2022-01-06 03:00:00-08:00,BIGCRK3_2_B1,47.0817
2022-01-06 03:00:00-08:00,C493GEN_7_N003,46.62142
2022-01-06 03:00:00-08:00,CUYAMAGN_7_N001,45.69611
2022-01-06 03:00:00-08:00,IBM-CTLE_1_N002,47.20033
2022-01-06 03:00:00-08:00,JESSUP_1_GN001,46.33196
2022-01-06 03:00:00-08:00,KANAKAJT_1_B1,46.17537
2022-01-06 03:00:00-08:00,KEARNY_7_GNU1N,48.17309
2022-01-06 03:00:00-08:00,LBEACH1G_7_N001,47.44233
2022-01-06 03:00:00-08:00,MECCTG2_7_B2,47.04848
2022-01-06 03:00:00-08:00,MILPITAS_1_N001,48.08768
2022-01-06 03:00:00-08:00,REDMGEN_7_N003,47.56571
2022-01-06 03:00:00-08:00,RENFRO_1_N001,46.23706
2022-01-06 03:00:00-08:00,SHELL3_7_B2,48.94656
2022-01-06 03:00:00-08:00,SPIJCT_6_B1,46.60244
