time,temp,rhum,prcp,wspd
2022-01-09 14:00:00,3.4,84.0,0.0,6.8
2022-01-09 15:00:00,3.6,81.0,0.0,7.6
2022-01-09 16:00:00,6.0,81.0,0.0,8.3
2022-01-09 17:00:00,8.0,76.0,0.0,8.3
2022-01-09 18:00:00,11.0,67.0,0.0,3.6
2022-01-09 19:00:00,13.0,58.0,0.0,1.8
2022-01-09 20:00:00,15.0,55.0,0.0,2.2
2022-01-09 21:00:00,16.0,52.0,0.0,6.0
2022-01-09 22:00:00,17.0,52.0,0.0,9.0
2022-01-09 23:00:00,16.0,55.0,0.0,9.0
2022-01-10 00:00:00,14.0,59.0,0.0,11.0
2022-01-10 01:00:00,14.0,59.0,0.0,11.2
2022-01-10 02:00:00,13.0,67.0,0.0,0.0
2022-01-10 03:00:00,11.0,76.0,0.0,0.0
2022-01-10 04:00:00,9.0,82.0,0.0,0.0
2022-01-10 05:00:00,9.0,82.0,0.0,5.4
2022-01-10 06:00:00,8.0,87.0,0.0,5.4
2022-01-10 07:00:00,8.5,78.0,0.0,2.2
2022-01-10 08:00:00,10.6,66.0,0.0,1.8
2022-01-10 09:00:00,9.3,71.0,0.0,4.0
2022-01-10 10:00:00,10.0,66.0,0.0,3.2
2022-01-10 11:00:00,9.6,69.0,0.0,2.9
2022-01-10 12:00:00,9.1,71.0,0.0,2.9
2022-01-10 13:00:00,9.1,72.0,0.0,2.2
2022-01-10 14:00:00,8.0,87.0,0.0,4.0
2022-01-10 15:00:00,6.0,87.0,0.0,5.0
2022-01-10 16:00:00,8.0,93.0,0.0,6.0
2022-01-10 17:00:00,8.0,93.0,0.0,0.0
2022-01-10 18:00:00,13.0,72.0,0.0,6.0
2022-01-10 19:00:00,14.0,67.0,0.0,1.8
2022-01-10 20:00:00,16.0,55.0,0.0,4.7
2022-01-10 21:00:00,17.0,55.0,0.0,5.8
2022-01-10 22:00:00,18.0,49.0,0.0,11.0
2022-01-10 23:00:00,18.0,49.0,0.0,9.0
2022-01-11 00:00:00,17.0,52.0,0.0,6.0
2022-01-11 01:00:00,14.0,67.0,0.0,7.0
2022-01-11 02:00:00,12.0,72.0,0.0,4.0
2022-01-11 03:00:00,12.0,72.0,0.0,0.0
2022-01-11 04:00:00,12.0,72.0,0.0,5.4
2022-01-11 05:00:00,8.9,84.0,0.0,3.6
2022-01-11 06:00:00,8.4,78.0,0.0,4.7
2022-01-11 07:00:00,8.4,70.0,0.0,2.5
2022-01-11 08:00:00,9.5,63.0,0.0,2.5
2022-01-11 09:00:00,8.0,66.0,0.0,5.4
2022-01-11 10:00:00,11.6,46.0,0.0,1.8
2022-01-11 11:00:00,10.8,51.0,0.0,2.9
2022-01-11 12:00:00,8.2,61.0,0.0,5.4
2022-01-11 13:00:00,9.6,47.0,0.0,2.5
2022-01-11 14:00:00,4.0,93.0,0.0,5.0
2022-01-11 15:00:00,4.0,93.0,0.0,0.0
2022-01-11 16:00:00,5.0,87.0,0.0,0.0
2022-01-11 17:00:00,10.5,65.0,0.0,1.1
2022-01-11 18:00:00,14.0,59.0,0.0,4.3
2022-01-11 19:00:00,16.0,52.0,0.0,5.0
2022-01-11 20:00:00,17.0,48.0,0.0,5.0
2022-01-11 21:00:00,15.7,58.0,0.0,5.8
2022-01-11 22:00:00,18.0,40.0,0.0,4.7
2022-01-11 23:00:00,18.0,49.0,0.0,9.0
2022-01-12 00:00:00,16.0,52.0,0.0,7.0
2022-01-12 01:00:00,14.0,59.0,0.0,7.0
2022-01-12 02:00:00,12.0,67.0,0.0,3.2
2022-01-12 03:00:00,12.0,67.0,0.0,1.8
2022-01-12 04:00:00,10.0,76.0,0.0,2.2
2022-01-12 05:00:00,9.0,82.0,0.0,2.5
2022-01-12 06:00:00,8.1,78.0,0.0,4.0
2022-01-12 07:00:00,7.6,76.0,0.0,4.7
2022-01-12 08:00:00,7.4,74.0,0.0,4.7
2022-01-12 09:00:00,7.2,73.0,0.0,4.3
2022-01-12 10:00:00,7.3,71.0,0.0,3.6
2022-01-12 11:00:00,8.2,65.0,0.0,1.8
2022-01-12 12:00:00,8.2,63.0,0.0,2.2
2022-01-12 13:00:00,7.4,65.0,0.0,4.0
2022-01-12 14:00:00,4.0,87.0,0.0,6.0
2022-01-12 15:00:00,4.0,87.0,0.0,5.4
2022-01-12 16:00:00,8.0,76.0,0.0,7.0
2022-01-12 17:00:00,8.0,76.0,0.0,7.6
2022-01-12 18:00:00,11.0,62.0,0.0,7.6
2022-01-12 19:00:00,13.0,63.0,0.0,0.0
2022-01-12 20:00:00,16.0,52.0,0.0,0.0
